3.000000e+00   1.47277e-34   1.18558e-67   1.97038e-34   1.96967e-34  1.07956e-101   1.00000e+00   1.45182e-68   1.45129e-68   9.58687e-68   7.36822e-35   1.55377e-67   7.36822e-35   6.14237e-68   2.43275e-34   1.55924e-34   5.42906e-69
3.100000e+00   1.57259e-34   1.35174e-67   2.10393e-34   2.10317e-34  1.31428e-101   1.00000e+00   1.65529e-68   1.65469e-68   1.09305e-67   7.86762e-35   1.77153e-67   7.86762e-35   7.00322e-68   2.59763e-34   1.66492e-34   6.18994e-69
3.200000e+00   1.67569e-34   1.53478e-67   2.24186e-34   2.24105e-34  1.59008e-101   1.00000e+00   1.87944e-68   1.87875e-68   1.24106e-67   8.38340e-35   2.01142e-67   8.38340e-35   7.95154e-68   2.76793e-34   1.77407e-34   7.02812e-69
3.300000e+00   1.78205e-34   1.73581e-67   2.38416e-34   2.38330e-34  1.91251e-101   1.00000e+00   2.12561e-68   2.12484e-68   1.40361e-67   8.91555e-35   2.27488e-67   8.91555e-35   8.99305e-68   2.94362e-34   1.88668e-34   7.94868e-69
3.400000e+00   1.89169e-34   1.95597e-67   2.53085e-34   2.52993e-34  2.28767e-101   1.00000e+00   2.39521e-68   2.39434e-68   1.58164e-67   9.46407e-35   2.56341e-67   9.46407e-35   1.01337e-67   3.12473e-34   2.00276e-34   8.95685e-69
3.500000e+00   2.00461e-34   2.19644e-67   2.68191e-34   2.68094e-34  2.72225e-101   1.00000e+00   2.68967e-68   2.68870e-68   1.77609e-67   1.00290e-34   2.87856e-67   1.00290e-34   1.13795e-67   3.31124e-34   2.12230e-34   1.00580e-68
3.600000e+00   2.12079e-34   2.45843e-67   2.83735e-34   2.83632e-34  3.22355e-101   1.00000e+00   3.01049e-68   3.00940e-68   1.98793e-67   1.06102e-34   3.22190e-67   1.06102e-34   1.27368e-67   3.50316e-34   2.24531e-34   1.12577e-68
3.700000e+00   2.24025e-34   2.74318e-67   2.99717e-34   2.99609e-34  3.79954e-101   1.00000e+00   3.35919e-68   3.35797e-68   2.21819e-67   1.12079e-34   3.59509e-67   1.12079e-34   1.42121e-67   3.70048e-34   2.37178e-34   1.25616e-68
3.800000e+00   2.36298e-34   3.05198e-67   3.16137e-34   3.16023e-34  4.45884e-101   1.00000e+00   3.73733e-68   3.73598e-68   2.46789e-67   1.18219e-34   3.99979e-67   1.18219e-34   1.58120e-67   3.90321e-34   2.50172e-34   1.39757e-68
3.900000e+00   2.48898e-34   3.38615e-67   3.32995e-34   3.32874e-34  5.21084e-101   1.00000e+00   4.14654e-68   4.14504e-68   2.73811e-67   1.24523e-34   4.43773e-67   1.24523e-34   1.75432e-67   4.11134e-34   2.63512e-34   1.55059e-68
4.000000e+00   2.61826e-34   3.74703e-67   3.50290e-34   3.50163e-34  6.06569e-101   1.00000e+00   4.58847e-68   4.58681e-68   3.02993e-67   1.30991e-34   4.91069e-67   1.30991e-34   1.94129e-67   4.32488e-34   2.77199e-34   1.71585e-68
4.100000e+00   2.75081e-34   4.13602e-67   3.68024e-34   3.67890e-34  7.03435e-101   1.00000e+00   5.06481e-68   5.06298e-68   3.34447e-67   1.37622e-34   5.42049e-67   1.37622e-34   2.14283e-67   4.54383e-34   2.91232e-34   1.89398e-68
4.200000e+00   2.88663e-34   4.55454e-67   3.86195e-34   3.86055e-34  8.12861e-101   1.00000e+00   5.57731e-68   5.57529e-68   3.68290e-67   1.44417e-34   5.96898e-67   1.44417e-34   2.35966e-67   4.76818e-34   3.05611e-34   2.08563e-68
4.300000e+00   3.02573e-34   5.00405e-67   4.04804e-34   4.04658e-34  9.36120e-101   1.00000e+00   6.12776e-68   6.12554e-68   4.04637e-67   1.51376e-34   6.55808e-67   1.51376e-34   2.59254e-67   4.99794e-34   3.20338e-34   2.29147e-68
4.400000e+00   3.16810e-34   5.48603e-67   4.23851e-34   4.23698e-34  1.07458e-100   1.00000e+00   6.71798e-68   6.71554e-68   4.43612e-67   1.58499e-34   7.18975e-67   1.58499e-34   2.84225e-67   5.23311e-34   3.35410e-34   2.51218e-68
4.500000e+00   3.31374e-34   6.00202e-67   4.43336e-34   4.43176e-34  1.22969e-100   1.00000e+00   7.34984e-68   7.34718e-68   4.85336e-67   1.65785e-34   7.86598e-67   1.65785e-34   3.10958e-67   5.47368e-34   3.50829e-34   2.74846e-68
4.600000e+00   3.46265e-34   6.55359e-67   4.63259e-34   4.63091e-34  1.40303e-100   1.00000e+00   8.02526e-68   8.02235e-68   5.29936e-67   1.73235e-34   8.58883e-67   1.73235e-34   3.39534e-67   5.71966e-34   3.66595e-34   3.00103e-68
4.700000e+00   3.61484e-34   7.14232e-67   4.83619e-34   4.83444e-34  1.59628e-100   1.00000e+00   8.74620e-68   8.74303e-68   5.77542e-67   1.80849e-34   9.36040e-67   1.80849e-34   3.70035e-67   5.97104e-34   3.82707e-34   3.27063e-68
4.800000e+00   3.77029e-34   7.76985e-67   5.04418e-34   5.04235e-34  1.81121e-100   1.00000e+00   9.51465e-68   9.51120e-68   6.28286e-67   1.88626e-34   1.01828e-66   1.88626e-34   4.02547e-67   6.22783e-34   3.99166e-34   3.55799e-68
4.900000e+00   3.92903e-34   8.43785e-67   5.25654e-34   5.25464e-34  2.04974e-100   1.00000e+00   1.03327e-67   1.03289e-67   6.82302e-67   1.96568e-34   1.10583e-66   1.96568e-34   4.37155e-67   6.49003e-34   4.15971e-34   3.86388e-68
5.000000e+00   4.09103e-34   9.14803e-67   5.47329e-34   5.47130e-34  2.31388e-100   1.00000e+00   1.12023e-67   1.11983e-67   7.39728e-67   2.04673e-34   1.19890e-66   2.04673e-34   4.73949e-67   6.75763e-34   4.33123e-34   4.18909e-68
5.100000e+00   4.25631e-34   9.90212e-67   5.69441e-34   5.69234e-34  2.60581e-100   1.00000e+00   1.21257e-67   1.21214e-67   8.00706e-67   2.12942e-34   1.29773e-66   2.12942e-34   5.13018e-67   7.03064e-34   4.50621e-34   4.53441e-68
5.200000e+00   4.42486e-34   1.07019e-66   5.91991e-34   5.91776e-34  2.92780e-100   1.00000e+00   1.31051e-67   1.31004e-67   8.65378e-67   2.21374e-34   1.40254e-66   2.21374e-34   5.54453e-67   7.30905e-34   4.68466e-34   4.90064e-68
5.300000e+00   4.59668e-34   1.15492e-66   6.14978e-34   6.14756e-34  3.28229e-100   1.00000e+00   1.41427e-67   1.41375e-67   9.33890e-67   2.29970e-34   1.51358e-66   2.29970e-34   5.98350e-67   7.59287e-34   4.86657e-34   5.28863e-68
5.400000e+00   4.77178e-34   1.24458e-66   6.38404e-34   6.38173e-34  3.67184e-100   1.00000e+00   1.52406e-67   1.52351e-67   1.00639e-66   2.38730e-34   1.63109e-66   2.38730e-34   6.44802e-67   7.88210e-34   5.05194e-34   5.69921e-68
5.500000e+00   4.95015e-34   1.33936e-66   6.62268e-34   6.62028e-34  4.09919e-100   1.00000e+00   1.64013e-67   1.63954e-67   1.08304e-66   2.47654e-34   1.75531e-66   2.47654e-34   6.93909e-67   8.17673e-34   5.24079e-34   6.13325e-68
5.600000e+00   5.13179e-34   1.43946e-66   6.86569e-34   6.86320e-34  4.56720e-100   1.00000e+00   1.76271e-67   1.76207e-67   1.16398e-66   2.56742e-34   1.88649e-66   2.56742e-34   7.45768e-67   8.47677e-34   5.43309e-34   6.59162e-68
5.700000e+00   5.31671e-34   1.54507e-66   7.11308e-34   7.11051e-34  5.07891e-100   1.00000e+00   1.89203e-67   1.89134e-67   1.24937e-66   2.65993e-34   2.02489e-66   2.65993e-34   8.00481e-67   8.78222e-34   5.62886e-34   7.07521e-68
5.800000e+00   5.50489e-34   1.65638e-66   7.36485e-34   7.36219e-34  5.63754e-100   1.00000e+00   2.02834e-67   2.02760e-67   1.33938e-66   2.75408e-34   2.17078e-66   2.75408e-34   8.58151e-67   9.09307e-34   5.82810e-34   7.58493e-68
5.900000e+00   5.69635e-34   1.77360e-66   7.62100e-34   7.61824e-34  6.24646e-100   1.00000e+00   2.17188e-67   2.17109e-67   1.43417e-66   2.84986e-34   2.32440e-66   2.84986e-34   9.18882e-67   9.40933e-34   6.03080e-34   8.12172e-68
6.000000e+00   5.89109e-34   1.89694e-66   7.88153e-34   7.87868e-34  6.90922e-100   1.00000e+00   2.32291e-67   2.32207e-67   1.53390e-66   2.94729e-34   2.48604e-66   2.94729e-34   9.82781e-67   9.73099e-34   6.23697e-34   8.68650e-68
6.100000e+00   6.08909e-34   2.02660e-66   8.14644e-34   8.14349e-34  7.62958e-100   1.00000e+00   2.48169e-67   2.48079e-67   1.63875e-66   3.04635e-34   2.65597e-66   3.04635e-34   1.04996e-66   1.00581e-33   6.44660e-34   9.28024e-68
6.200000e+00   6.29037e-34   2.16279e-66   8.41572e-34   8.41268e-34  8.41147e-100   1.00000e+00   2.64847e-67   2.64751e-67   1.74888e-66   3.14705e-34   2.83446e-66   3.14705e-34   1.12052e-66   1.03905e-33   6.65970e-34   9.90391e-68
6.300000e+00   6.49492e-34   2.30574e-66   8.68939e-34   8.68624e-34  9.25902e-100   1.00000e+00   2.82352e-67   2.82249e-67   1.86447e-66   3.24938e-34   3.02180e-66   3.24938e-34   1.19458e-66   1.07284e-33   6.87626e-34   1.05585e-67
6.400000e+00   6.70275e-34   2.45566e-66   8.96743e-34   8.96418e-34   1.01766e-99   1.00000e+00   3.00710e-67   3.00601e-67   1.98569e-66   3.35336e-34   3.21827e-66   3.35336e-34   1.27225e-66   1.10717e-33   7.09628e-34   1.12450e-67
6.500000e+00   6.91384e-34   2.61277e-66   9.24985e-34   9.24650e-34   1.11687e-99   1.00000e+00   3.19949e-67   3.19834e-67   2.11274e-66   3.45897e-34   3.42418e-66   3.45897e-34   1.35365e-66   1.14204e-33   7.31978e-34   1.19645e-67
6.600000e+00   7.12821e-34   2.77730e-66   9.53665e-34   9.53320e-34   1.22401e-99   1.00000e+00   3.40098e-67   3.39975e-67   2.24578e-66   3.56622e-34   3.63981e-66   3.56622e-34   1.43889e-66   1.17745e-33   7.54673e-34   1.27179e-67
6.700000e+00   7.34586e-34   2.94949e-66   9.82783e-34   9.82427e-34   1.33959e-99   1.00000e+00   3.61183e-67   3.61052e-67   2.38502e-66   3.67510e-34   3.86547e-66   3.67510e-34   1.52810e-66   1.21340e-33   7.77715e-34   1.35064e-67
6.800000e+00   7.56677e-34   3.12956e-66   1.01234e-33   1.01197e-33   1.46412e-99   1.00000e+00   3.83234e-67   3.83095e-67   2.53063e-66   3.78563e-34   4.10146e-66   3.78563e-34   1.62139e-66   1.24989e-33   8.01104e-34   1.43310e-67
6.900000e+00   7.79096e-34   3.31775e-66   1.04233e-33   1.04196e-33   1.59815e-99   1.00000e+00   4.06279e-67   4.06132e-67   2.68280e-66   3.89779e-34   4.34810e-66   3.89779e-34   1.71889e-66   1.28692e-33   8.24839e-34   1.51927e-67
7.000000e+00   8.01842e-34   3.51431e-66   1.07276e-33   1.07238e-33   1.74225e-99   1.00000e+00   4.30348e-67   4.30193e-67   2.84174e-66   4.01159e-34   4.60570e-66   4.01159e-34   1.82072e-66   1.32450e-33   8.48921e-34   1.60928e-67
