
#                                --------------
#                                 PolyCEID 0.1
#                                --------------

#   THE SOFTWARE IS PROVIDED "AS IS", WITHOUT WARRANTY OF ANY KIND, EXPRESS OR
#   IMPLIED, INCLUDING BUT NOT LIMITED TO THE WARRANTIES OF MERCHANTABILITY,
#   FITNESS FOR A PARTICULAR PURPOSE AND NONINFRINGEMENT. IN NO EVENT SHALL THE
#   AUTHORS OR COPYRIGHT HOLDERS BE LIABLE FOR ANY CLAIM, DAMAGES OR OTHER
#   LIABILITY, WHETHER IN AN ACTION OF CONTRACT, TORT OR OTHERWISE, ARISING FROM,
#   OUT OF OR IN CONNECTION WITH THE SOFTWARE OR THE USE OR OTHER DEALINGS IN,
#   THE SOFTWARE.

2.400000e+00   1.34741e-03   4.51390e-36   4.71856e-01   4.73204e-01  -8.73171e-01  -2.00310e-03   4.77004e-01  -3.98170e-01   7.50333e-02
2.500000e+00   1.61022e-03   8.50118e-35   4.73462e-01   4.75073e-01  -8.77488e-01  -2.14823e-03   4.79596e-01  -4.00039e-01   7.50333e-02
2.600000e+00   1.80219e-03   1.88079e-34   4.75176e-01   4.76978e-01  -8.81907e-01  -2.28732e-03   4.82250e-01  -4.01945e-01   7.50333e-02
2.700000e+00   1.90301e-03   4.00232e-34   4.77015e-01   4.78918e-01  -8.86411e-01  -2.41953e-03   4.84946e-01  -4.03885e-01   7.50333e-02
2.800000e+00   1.90247e-03   6.04862e-34   4.78995e-01   4.80897e-01  -8.90989e-01  -2.54442e-03   4.87670e-01  -4.05864e-01   7.50332e-02
2.900000e+00   1.80151e-03   6.17652e-34   4.81129e-01   4.82930e-01  -8.95643e-01  -2.66206e-03   4.90408e-01  -4.07897e-01   7.50332e-02
3.000000e+00   1.61188e-03   7.51188e-34   4.83429e-01   4.85041e-01  -9.00384e-01  -2.77298e-03   4.93149e-01  -4.10008e-01   7.50332e-02
3.100000e+00   1.35465e-03   4.12269e-34   4.85903e-01   4.87258e-01  -9.05232e-01  -2.87816e-03   4.95885e-01  -4.12224e-01   7.50332e-02
3.200000e+00   1.05768e-03  -6.05427e-34   4.88555e-01   4.89613e-01  -9.10214e-01  -2.97906e-03   4.98613e-01  -4.14580e-01   7.50332e-02
3.300000e+00   7.52357e-04  -1.27706e-33   4.91387e-01   4.92139e-01  -9.15360e-01  -3.07754e-03   5.01331e-01  -4.17106e-01   7.50332e-02
3.400000e+00   4.70064e-04  -1.65434e-33   4.94394e-01   4.94864e-01  -9.20699e-01  -3.17578e-03   5.04044e-01  -4.19831e-01   7.50332e-02
3.500000e+00   2.38668e-04  -2.10235e-33   4.97570e-01   4.97809e-01  -9.26256e-01  -3.27622e-03   5.06757e-01  -4.22776e-01   7.50332e-02
3.600000e+00   7.95073e-05  -3.98464e-33   5.00905e-01   5.00985e-01  -9.32052e-01  -3.38144e-03   5.09481e-01  -4.25952e-01   7.50332e-02
3.700000e+00   5.17719e-06  -6.28617e-33   5.04386e-01   5.04391e-01  -9.38094e-01  -3.49411e-03   5.12230e-01  -4.29358e-01   7.50332e-02
3.800000e+00   1.83405e-05  -6.32171e-33   5.07996e-01   5.08014e-01  -9.44383e-01  -3.61681e-03   5.15018e-01  -4.32981e-01   7.50332e-02
3.900000e+00   1.11689e-04  -5.31888e-33   5.11717e-01   5.11829e-01  -9.50908e-01  -3.75200e-03   5.17864e-01  -4.36796e-01   7.50332e-02
4.000000e+00   2.69029e-04  -4.75238e-33   5.15529e-01   5.15798e-01  -9.57650e-01  -3.90186e-03   5.20787e-01  -4.40765e-01   7.50332e-02
4.100000e+00   4.67345e-04  -4.54550e-33   5.19413e-01   5.19880e-01  -9.64584e-01  -4.06824e-03   5.23805e-01  -4.44847e-01   7.50332e-02
4.200000e+00   6.79604e-04  -3.62015e-33   5.23347e-01   5.24026e-01  -9.71678e-01  -4.25259e-03   5.26938e-01  -4.48993e-01   7.50332e-02
4.300000e+00   8.77954e-04  -4.52142e-33   5.27312e-01   5.28190e-01  -9.78904e-01  -4.45586e-03   5.30203e-01  -4.53157e-01   7.50332e-02
4.400000e+00   1.03698e-03  -4.45973e-33   5.31292e-01   5.32329e-01  -9.86233e-01  -4.67852e-03   5.33616e-01  -4.57295e-01   7.50332e-02
4.500000e+00   1.13660e-03  -4.58913e-33   5.35269e-01   5.36406e-01  -9.93643e-01  -4.92049e-03   5.37191e-01  -4.61372e-01   7.50332e-02
4.600000e+00   1.16439e-03  -4.57408e-33   5.39232e-01   5.40396e-01  -1.00112e+00  -5.18117e-03   5.40939e-01  -4.65363e-01   7.50332e-02
4.700000e+00   1.11695e-03  -4.46876e-33   5.43172e-01   5.44289e-01  -1.00866e+00  -5.45948e-03   5.44865e-01  -4.69255e-01   7.50332e-02
4.800000e+00   1.00025e-03  -4.61621e-33   5.47082e-01   5.48083e-01  -1.01627e+00  -5.75383e-03   5.48974e-01  -4.73049e-01   7.50332e-02
4.900000e+00   8.28957e-04  -3.30417e-33   5.50963e-01   5.51792e-01  -1.02396e+00  -6.06226e-03   5.53264e-01  -4.76759e-01   7.50332e-02
5.000000e+00   6.24723e-04  -3.18531e-33   5.54816e-01   5.55440e-01  -1.03175e+00  -6.38244e-03   5.57730e-01  -4.80407e-01   7.50332e-02
5.100000e+00   4.13747e-04  -2.96036e-33   5.58647e-01   5.59061e-01  -1.03968e+00  -6.71179e-03   5.62363e-01  -4.84028e-01   7.50331e-02
5.200000e+00   2.23781e-04  -2.42472e-33   5.62468e-01   5.62692e-01  -1.04776e+00  -7.04752e-03   5.67150e-01  -4.87659e-01   7.50331e-02
5.300000e+00   8.09735e-05  -2.05570e-33   5.66292e-01   5.66373e-01  -1.05603e+00  -7.38679e-03   5.72076e-01  -4.91340e-01   7.50331e-02
5.400000e+00   6.87830e-06  -5.52153e-34   5.70134e-01   5.70141e-01  -1.06450e+00  -7.72671e-03   5.77122e-01  -4.95108e-01   7.50331e-02
5.500000e+00   1.59435e-05  -2.22968e-34   5.74015e-01   5.74031e-01  -1.07320e+00  -8.06448e-03   5.82266e-01  -4.98998e-01   7.50331e-02
5.600000e+00   1.13771e-04  -5.64237e-35   5.77952e-01   5.78066e-01  -1.08212e+00  -8.39747e-03   5.87488e-01  -5.03033e-01   7.50331e-02
5.700000e+00   2.96327e-04  -3.42868e-34   5.81967e-01   5.82263e-01  -1.09127e+00  -8.72327e-03   5.92765e-01  -5.07230e-01   7.50331e-02
5.800000e+00   5.50199e-04  -3.54529e-34   5.86079e-01   5.86630e-01  -1.10063e+00  -9.03977e-03   5.98075e-01  -5.11597e-01   7.50331e-02
5.900000e+00   8.53867e-04  -1.17587e-33   5.90308e-01   5.91162e-01  -1.11018e+00  -9.34520e-03   6.03398e-01  -5.16129e-01   7.50331e-02
6.000000e+00   1.17987e-03  -4.80730e-33   5.94670e-01   5.95850e-01  -1.11989e+00  -9.63816e-03   6.08714e-01  -5.20817e-01   7.50331e-02
6.100000e+00   1.49765e-03  -6.34654e-33   5.99180e-01   6.00678e-01  -1.12973e+00  -9.91766e-03   6.14008e-01  -5.25645e-01   7.50331e-02
6.200000e+00   1.77669e-03  -8.32062e-33   6.03849e-01   6.05626e-01  -1.13967e+00  -1.01831e-02   6.19266e-01  -5.30593e-01   7.50331e-02
6.300000e+00   1.98981e-03  -1.31144e-32   6.08683e-01   6.10674e-01  -1.14969e+00  -1.04344e-02   6.24480e-01  -5.35640e-01   7.50331e-02
6.400000e+00   2.11598e-03  -1.50554e-32   6.13687e-01   6.15803e-01  -1.15974e+00  -1.06717e-02   6.29644e-01  -5.40770e-01   7.50331e-02
6.500000e+00   2.14262e-03  -1.69301e-32   6.18858e-01   6.21002e-01  -1.16983e+00  -1.08957e-02   6.34758e-01  -5.45969e-01   7.50331e-02
6.600000e+00   2.06697e-03  -9.04435e-33   6.24192e-01   6.26260e-01  -1.17994e+00  -1.11073e-02   6.39825e-01  -5.51227e-01   7.50330e-02
6.700000e+00   1.89639e-03  -5.02322e-33   6.29678e-01   6.31575e-01  -1.19009e+00  -1.13076e-02   6.44852e-01  -5.56542e-01   7.50330e-02
6.800000e+00   1.64765e-03  -1.84107e-32   6.35303e-01   6.36951e-01  -1.20027e+00  -1.14982e-02   6.49851e-01  -5.61918e-01   7.50330e-02
6.900000e+00   1.34515e-03  -1.18430e-32   6.41049e-01   6.42395e-01  -1.21052e+00  -1.16808e-02   6.54836e-01  -5.67362e-01   7.50330e-02
7.000000e+00   1.01831e-03  -7.41408e-33   6.46896e-01   6.47915e-01  -1.22085e+00  -1.18570e-02   6.59824e-01  -5.72882e-01   7.50330e-02
